"PROVINCIA","SECCION","Circuito","NOMBRE_CATEGORIA","NOMBRE_AGRUPACION","PASO","GRAL"
"Buenos Aires","Esteban Echeverría","0287","Presidente y Vicepresidente de la República","JUNTOS POR EL CAMBIO",3217,3696
"Buenos Aires","Esteban Echeverría","0287","Presidente y Vicepresidente de la República","UNITE POR LA LIBERTAD Y LA DIGNIDAD",237,246
"Buenos Aires","Esteban Echeverría","0287","Presidente y Vicepresidente de la República","VB",561,298
"Buenos Aires","Esteban Echeverría","0287","Presidente y Vicepresidente de la República","VII",16,1
"Buenos Aires","Esteban Echeverría","0287","Presidente y Vicepresidente de la República","VN",146,115
"Buenos Aires","Esteban Echeverría","0287","Presidente y Vicepresidente de la República","VR",12,6
"Buenos Aires","Esteban Echeverría","0288","Presidente y Vicepresidente de la República","CONSENSO FEDERAL",2352,1686
"Buenos Aires","Esteban Echeverría","0288","Presidente y Vicepresidente de la República","CSCCC",9,13
"Buenos Aires","Esteban Echeverría","0288","Presidente y Vicepresidente de la República","FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD",907,683
"Buenos Aires","Esteban Echeverría","0288","Presidente y Vicepresidente de la República","FRENTE DE TODOS",8016,8772
"Buenos Aires","Esteban Echeverría","0288","Presidente y Vicepresidente de la República","FRENTE NOS",306,261
"Buenos Aires","Esteban Echeverría","0288","Presidente y Vicepresidente de la República","JUNTOS POR EL CAMBIO",7641,9730
"Buenos Aires","Esteban Echeverría","0288","Presidente y Vicepresidente de la República","UNITE POR LA LIBERTAD Y LA DIGNIDAD",484,385
"Buenos Aires","Esteban Echeverría","0288","Presidente y Vicepresidente de la República","VB",512,278
"Buenos Aires","Esteban Echeverría","0288","Presidente y Vicepresidente de la República","VII",9,6
"Buenos Aires","Esteban Echeverría","0288","Presidente y Vicepresidente de la República","VN",158,128
"Buenos Aires","Esteban Echeverría","0288","Presidente y Vicepresidente de la República","VR",12,4
"Buenos Aires","Esteban Echeverría","0291","Presidente y Vicepresidente de la República","CONSENSO FEDERAL",1376,1062
"Buenos Aires","Esteban Echeverría","0291","Presidente y Vicepresidente de la República","CSCCC",8,6
"Buenos Aires","Esteban Echeverría","0291","Presidente y Vicepresidente de la República","FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD",492,418
"Buenos Aires","Esteban Echeverría","0291","Presidente y Vicepresidente de la República","FRENTE DE TODOS",5304,5594
"Buenos Aires","Esteban Echeverría","0291","Presidente y Vicepresidente de la República","FRENTE NOS",190,162
"Buenos Aires","Esteban Echeverría","0291","Presidente y Vicepresidente de la República","JUNTOS POR EL CAMBIO",3987,5110
"Buenos Aires","Esteban Echeverría","0291","Presidente y Vicepresidente de la República","UNITE POR LA LIBERTAD Y LA DIGNIDAD",282,243
"Buenos Aires","Esteban Echeverría","0291","Presidente y Vicepresidente de la República","VB",390,147
"Buenos Aires","Esteban Echeverría","0291","Presidente y Vicepresidente de la República","VII",0,1
"Buenos Aires","Esteban Echeverría","0291","Presidente y Vicepresidente de la República","VN",108,126
"Buenos Aires","Esteban Echeverría","0291","Presidente y Vicepresidente de la República","VR",3,1
"Buenos Aires","Esteban Echeverría","0286A","Presidente y Vicepresidente de la República","CONSENSO FEDERAL",1265,1207
"Buenos Aires","Esteban Echeverría","0286A","Presidente y Vicepresidente de la República","CSCCC",24,1
"Buenos Aires","Esteban Echeverría","0286A","Presidente y Vicepresidente de la República","FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD",587,519
"Buenos Aires","Esteban Echeverría","0286A","Presidente y Vicepresidente de la República","FRENTE DE TODOS",14743,15431
"Buenos Aires","Esteban Echeverría","0286A","Presidente y Vicepresidente de la República","FRENTE NOS",288,343
"Buenos Aires","Esteban Echeverría","0286A","Presidente y Vicepresidente de la República","JUNTOS POR EL CAMBIO",3265,3937
"Buenos Aires","Esteban Echeverría","0286A","Presidente y Vicepresidente de la República","UNITE POR LA LIBERTAD Y LA DIGNIDAD",236,240
"Buenos Aires","Esteban Echeverría","0286A","Presidente y Vicepresidente de la República","VB",752,510
"Buenos Aires","Esteban Echeverría","0286A","Presidente y Vicepresidente de la República","VII",5,16
"Buenos Aires","Esteban Echeverría","0286A","Presidente y Vicepresidente de la República","VN",96,100
"Buenos Aires","Esteban Echeverría","0286A","Presidente y Vicepresidente de la República","VR",1,8
"Buenos Aires","Esteban Echeverría","0287A","Presidente y Vicepresidente de la República","CONSENSO FEDERAL",1047,961
"Buenos Aires","Esteban Echeverría","0287A","Presidente y Vicepresidente de la República","CSCCC",0,0
"Buenos Aires","Esteban Echeverría","0287A","Presidente y Vicepresidente de la República","FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD",480,472
"Buenos Aires","Esteban Echeverría","0287A","Presidente y Vicepresidente de la República","FRENTE DE TODOS",7946,8888
"Buenos Aires","Esteban Echeverría","0287A","Presidente y Vicepresidente de la República","FRENTE NOS",268,272
"Buenos Aires","Esteban Echeverría","0287A","Presidente y Vicepresidente de la República","JUNTOS POR EL CAMBIO",2939,3677
"Buenos Aires","Esteban Echeverría","0287A","Presidente y Vicepresidente de la República","UNITE POR LA LIBERTAD Y LA DIGNIDAD",187,203
"Buenos Aires","Esteban Echeverría","0287A","Presidente y Vicepresidente de la República","VB",415,235
"Buenos Aires","Esteban Echeverría","0287A","Presidente y Vicepresidente de la República","VII",0,4
"Buenos Aires","Esteban Echeverría","0287A","Presidente y Vicepresidente de la República","VN",90,92
"Buenos Aires","Esteban Echeverría","0287A","Presidente y Vicepresidente de la República","VR",3,3
"Buenos Aires","Esteban Echeverría","0287B","Presidente y Vicepresidente de la República","CONSENSO FEDERAL",371,244
"Buenos Aires","Esteban Echeverría","0287B","Presidente y Vicepresidente de la República","CSCCC",9,2
"Buenos Aires","Esteban Echeverría","0287B","Presidente y Vicepresidente de la República","FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD",116,82
"Buenos Aires","Esteban Echeverría","0287B","Presidente y Vicepresidente de la República","FRENTE DE TODOS",1253,1338
"Buenos Aires","Esteban Echeverría","0287B","Presidente y Vicepresidente de la República","FRENTE NOS",61,47
"Buenos Aires","Esteban Echeverría","0287B","Presidente y Vicepresidente de la República","JUNTOS POR EL CAMBIO",1972,2386
"Buenos Aires","Esteban Echeverría","0287B","Presidente y Vicepresidente de la República","UNITE POR LA LIBERTAD Y LA DIGNIDAD",150,96
"Buenos Aires","Esteban Echeverría","0287B","Presidente y Vicepresidente de la República","VB",90,48
"Buenos Aires","Esteban Echeverría","0287B","Presidente y Vicepresidente de la República","VII",3,0
"Buenos Aires","Esteban Echeverría","0287B","Presidente y Vicepresidente de la República","VN",14,22
"Buenos Aires","Esteban Echeverría","0287B","Presidente y Vicepresidente de la República","VR",5,1
"Buenos Aires","Esteban Echeverría","0287C","Presidente y Vicepresidente de la República","CONSENSO FEDERAL",621,624
"Buenos Aires","Esteban Echeverría","0287C","Presidente y Vicepresidente de la República","CSCCC",0,1
"Buenos Aires","Esteban Echeverría","0287C","Presidente y Vicepresidente de la República","FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD",375,325
"Buenos Aires","Esteban Echeverría","0287C","Presidente y Vicepresidente de la República","FRENTE DE TODOS",7171,7821
"Buenos Aires","Esteban Echeverría","0287C","Presidente y Vicepresidente de la República","FRENTE NOS",200,209
"Buenos Aires","Esteban Echeverría","0287C","Presidente y Vicepresidente de la República","JUNTOS POR EL CAMBIO",1681,2078
"Buenos Aires","Esteban Echeverría","0287C","Presidente y Vicepresidente de la República","UNITE POR LA LIBERTAD Y LA DIGNIDAD",104,150
"Buenos Aires","Esteban Echeverría","0287C","Presidente y Vicepresidente de la República","VB",351,198
"Buenos Aires","Esteban Echeverría","0287C","Presidente y Vicepresidente de la República","VII",5,0
"Buenos Aires","Esteban Echeverría","0287C","Presidente y Vicepresidente de la República","VN",44,54
"Buenos Aires","Esteban Echeverría","0287C","Presidente y Vicepresidente de la República","VR",3,4
"Buenos Aires","Esteban Echeverría","0287D","Presidente y Vicepresidente de la República","CONSENSO FEDERAL",1143,1124
"Buenos Aires","Esteban Echeverría","0287D","Presidente y Vicepresidente de la República","CSCCC",0,14
"Buenos Aires","Esteban Echeverría","0287D","Presidente y Vicepresidente de la República","FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD",654,555
"Buenos Aires","Esteban Echeverría","0287D","Presidente y Vicepresidente de la República","FRENTE DE TODOS",10663,11646
"Buenos Aires","Esteban Echeverría","0287D","Presidente y Vicepresidente de la República","FRENTE NOS",246,255
"Buenos Aires","Esteban Echeverría","0287D","Presidente y Vicepresidente de la República","JUNTOS POR EL CAMBIO",2952,3939
"Buenos Aires","Esteban Echeverría","0287D","Presidente y Vicepresidente de la República","UNITE POR LA LIBERTAD Y LA DIGNIDAD",229,247
"Buenos Aires","Esteban Echeverría","0287D","Presidente y Vicepresidente de la República","VB",657,350
"Buenos Aires","Esteban Echeverría","0287D","Presidente y Vicepresidente de la República","VII",7,8
"Buenos Aires","Esteban Echeverría","0287D","Presidente y Vicepresidente de la República","VN",152,133
"Buenos Aires","Esteban Echeverría","0287D","Presidente y Vicepresidente de la República","VR",5,3
"Buenos Aires","Esteban Echeverría","0288A","Presidente y Vicepresidente de la República","CONSENSO FEDERAL",1426,987
"Buenos Aires","Esteban Echeverría","0288A","Presidente y Vicepresidente de la República","CSCCC",15,14
"Buenos Aires","Esteban Echeverría","0288A","Presidente y Vicepresidente de la República","FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD",592,448
"Buenos Aires","Esteban Echeverría","0288A","Presidente y Vicepresidente de la República","FRENTE DE TODOS",5439,5459
"Buenos Aires","Esteban Echeverría","0288A","Presidente y Vicepresidente de la República","FRENTE NOS",246,167
"Buenos Aires","Esteban Echeverría","0288A","Presidente y Vicepresidente de la República","JUNTOS POR EL CAMBIO",4679,5611
"Buenos Aires","Esteban Echeverría","0288A","Presidente y Vicepresidente de la República","UNITE POR LA LIBERTAD Y LA DIGNIDAD",309,235
"Buenos Aires","Esteban Echeverría","0288A","Presidente y Vicepresidente de la República","VB",289,170
"Buenos Aires","Esteban Echeverría","0288A","Presidente y Vicepresidente de la República","VII",0,0
"Buenos Aires","Esteban Echeverría","0288A","Presidente y Vicepresidente de la República","VN",88,63
"Buenos Aires","Esteban Echeverría","0288A","Presidente y Vicepresidente de la República","VR",0,3
"Buenos Aires","Esteban Echeverría","0288B","Presidente y Vicepresidente de la República","CONSENSO FEDERAL",1539,1430
"Buenos Aires","Esteban Echeverría","0288B","Presidente y Vicepresidente de la República","CSCCC",6,9
"Buenos Aires","Esteban Echeverría","0288B","Presidente y Vicepresidente de la República","FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD",768,677
"Buenos Aires","Esteban Echeverría","0288B","Presidente y Vicepresidente de la República","FRENTE DE TODOS",12644,13580
"Buenos Aires","Esteban Echeverría","0288B","Presidente y Vicepresidente de la República","FRENTE NOS",387,397
"Buenos Aires","Esteban Echeverría","0288B","Presidente y Vicepresidente de la República","JUNTOS POR EL CAMBIO",4011,5218
"Buenos Aires","Esteban Echeverría","0288B","Presidente y Vicepresidente de la República","UNITE POR LA LIBERTAD Y LA DIGNIDAD",267,305
"Buenos Aires","Esteban Echeverría","0288B","Presidente y Vicepresidente de la República","VB",610,344
"Buenos Aires","Esteban Echeverría","0288B","Presidente y Vicepresidente de la República","VII",12,4
"Buenos Aires","Esteban Echeverría","0288B","Presidente y Vicepresidente de la República","VN",217,192
"Buenos Aires","Esteban Echeverría","0288B","Presidente y Vicepresidente de la República","VR",2,3
"Buenos Aires","Esteban Echeverría","0291A","Presidente y Vicepresidente de la República","CONSENSO FEDERAL",1361,1154
"Buenos Aires","Esteban Echeverría","0291A","Presidente y Vicepresidente de la República","CSCCC",8,8
"Buenos Aires","Esteban Echeverría","0291A","Presidente y Vicepresidente de la República","FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD",556,490
"Buenos Aires","Esteban Echeverría","0291A","Presidente y Vicepresidente de la República","FRENTE DE TODOS",9028,9442
"Buenos Aires","Esteban Echeverría","0291A","Presidente y Vicepresidente de la República","FRENTE NOS",301,284
"Buenos Aires","Esteban Echeverría","0291A","Presidente y Vicepresidente de la República","JUNTOS POR EL CAMBIO",3567,4484
"Buenos Aires","Esteban Echeverría","0291A","Presidente y Vicepresidente de la República","UNITE POR LA LIBERTAD Y LA DIGNIDAD",254,231
"Buenos Aires","Esteban Echeverría","0291A","Presidente y Vicepresidente de la República","VB",449,202
"Buenos Aires","Esteban Echeverría","0291A","Presidente y Vicepresidente de la República","VII",2,0
"Buenos Aires","Esteban Echeverría","0291A","Presidente y Vicepresidente de la República","VN",92,93
"Buenos Aires","Esteban Echeverría","0291A","Presidente y Vicepresidente de la República","VR",11,11
"Buenos Aires","Florencio Varela","0302","Presidente y Vicepresidente de la República","CONSENSO FEDERAL",5259,5309
"Buenos Aires","Florencio Varela","0302","Presidente y Vicepresidente de la República","CSCCC",43,44
"Buenos Aires","Florencio Varela","0302","Presidente y Vicepresidente de la República","FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD",2881,2598
"Buenos Aires","Florencio Varela","0302","Presidente y Vicepresidente de la República","FRENTE DE TODOS",48379,52969
"Buenos Aires","Florencio Varela","0302","Presidente y Vicepresidente de la República","FRENTE NOS",1187,1284
"Buenos Aires","Florencio Varela","0302","Presidente y Vicepresidente de la República","JUNTOS POR EL CAMBIO",17706,22322
"Buenos Aires","Florencio Varela","0302","Presidente y Vicepresidente de la República","UNITE POR LA LIBERTAD Y LA DIGNIDAD",1099,1009
"Buenos Aires","Florencio Varela","0302","Presidente y Vicepresidente de la República","VB",2689,1115
"Buenos Aires","Florencio Varela","0302","Presidente y Vicepresidente de la República","VII",35,41
"Buenos Aires","Florencio Varela","0302","Presidente y Vicepresidente de la República","VN",383,504
"Buenos Aires","Florencio Varela","0302","Presidente y Vicepresidente de la República","VR",11,65
"Buenos Aires","Florencio Varela","0303","Presidente y Vicepresidente de la República","CONSENSO FEDERAL",209,172
"Buenos Aires","Florencio Varela","0303","Presidente y Vicepresidente de la República","CSCCC",0,1
"Buenos Aires","Florencio Varela","0303","Presidente y Vicepresidente de la República","FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD",47,43
"Buenos Aires","Florencio Varela","0303","Presidente y Vicepresidente de la República","FRENTE DE TODOS",1946,1998
"Buenos Aires","Florencio Varela","0303","Presidente y Vicepresidente de la República","FRENTE NOS",30,33
"Buenos Aires","Florencio Varela","0303","Presidente y Vicepresidente de la República","JUNTOS POR EL CAMBIO",568,633
"Buenos Aires","Florencio Varela","0303","Presidente y Vicepresidente de la República","UNITE POR LA LIBERTAD Y LA DIGNIDAD",18,27
"Buenos Aires","Florencio Varela","0303","Presidente y Vicepresidente de la República","VB",155,73
"Buenos Aires","Florencio Varela","0303","Presidente y Vicepresidente de la República","VII",0,0
"Buenos Aires","Florencio Varela","0303","Presidente y Vicepresidente de la República","VN",2,3
"Buenos Aires","Florencio Varela","0303","Presidente y Vicepresidente de la República","VR",0,0
"Buenos Aires","Florencio Varela","0302A","Presidente y Vicepresidente de la República","CONSENSO FEDERAL",1191,1400
"Buenos Aires","Florencio Varela","0302A","Presidente y Vicepresidente de la República","CSCCC",11,8
"Buenos Aires","Florencio Varela","0302A","Presidente y Vicepresidente de la República","FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD",809,764
"Buenos Aires","Florencio Varela","0302A","Presidente y Vicepresidente de la República","FRENTE DE TODOS",21639,23258
